name,category,location,phone,website,rating,reviews,address,hours,gps_coordinates,data_id
"IMS Varanasi - CAT, CLAT(Law), IIM-IPM, BBA, CUET, GMAT, GRE Coaching",Coaching Institutes,"Varanasi, Uttar Pradesh",097925 51234,https://www.imsindia.com/center/varanasi/,4.8,,"3rd Floor, The IMS Building, near Oriana Hospital, Ravindrapuri Extension, Anandbagh, Bhelupur, Varanasi, Uttar Pradesh 221005",Closed · Opens 10 am Thu,"{'latitude': 25.2877336, 'longitude': 83.00140859999999}",0x398e31f324a90e6f:0xfdabf05152d96af2
INDUS RANGERS INSTITUTE PVT LTD,Coaching Institutes,"Varanasi, Uttar Pradesh",099364 04655,http://www.indusrangers.com/,4.8,,"4th Floor Shakumbari Complex, Near IP Vijaya Mall, Bhelupur, Varanasi, Uttar Pradesh 221005",Closed · Opens 8 am Thu,"{'latitude': 25.2958738, 'longitude': 83.00076179999999}",0x398e31fa7f178813:0x28361c8727565ca9
"Career Launcher Varanasi - CAT, CLAT (Law) , IPMAT-IIM Indore , CUET UG & PG",Coaching Institutes,"Varanasi, Uttar Pradesh",095655 55531,http://www.careerlauncher.com/varanasi/,4.6,,"D58, 20 - B, Smith School Rd, near Bharat Petrol Pump, Sigra, Varanasi, Uttar Pradesh 221002",Closed · Opens 9:30 am Thu,"{'latitude': 25.3103618, 'longitude': 82.98840799999999}",0x398e2dfec88f7da1:0x7e0ed62f6cf80189
ISRO ACADEMY,Coaching Institutes,"Varanasi, Uttar Pradesh",097943 91991,http://www.isroacademy.com/,4.8,,"B 27/70 1st FLOOR, BARHAR KOTHI, above LEVI'S SHOWROOM, Durgakund, Varanasi, Uttar Pradesh 221001",Closed · Opens 7 am Thu,"{'latitude': 25.2915197, 'longitude': 82.999777}",0x398e31739eaaa04f:0x5d56e46ebae8314f
"momentum career classes - best iit-jee ,neet coaching in varanasi.",Coaching Institutes,"Varanasi, Uttar Pradesh",094552 25535,http://www.momentumcareerclasses.com/,4.6,,"S-2/75, Mahaveer Mandir Rd, Near Sabji Mandi Chauraha, Bhojubeer, Tagore Town, Orderly Bazar, Varanasi, Uttar Pradesh 221002",Closed · Opens 9 am Thu,"{'latitude': 25.352418699999998, 'longitude': 82.9775014}",0x398e2dcca7cdb521:0xa3a79c0c8a92d1d7
Mahendra's Institute - Varanasi for Banking SSC State Exam Railway Teaching and CUET,Coaching Institutes,"Varanasi, Uttar Pradesh",092082 05985,https://branch.mahendras.org/varanasi-37952/home?utm_source=GBP,4.5,,"B-27/70 Ground Floor Beside Levis Showroom, Adjacent Indian Petrol Pump Barhar Kothi, Durgakund, Varanasi, Uttar Pradesh 221001",Closed · Opens 7:30 am Thu,"{'latitude': 25.2914729, 'longitude': 82.9996369}",0x398e2d099f1bb4fd:0xb0e7f1133a75f7a
"L-1 Coaching | IIT-JEE & NEET Coaching Institute in Durgakund, Varanasi",Coaching Institutes,"Varanasi, Uttar Pradesh",063909 05111,https://l1coaching.in/,3.9,,"B-36/43-46M, Brahmanand Colony, Durgakund, Tulsi Manas Mandir Colony, Naria, Varanasi, Uttar Pradesh 221005",Closed · Opens 8 am Thu,"{'latitude': 25.2865114, 'longitude': 82.9951432}",0x398e31f5a877c16f:0xd9f40cbfc918fc77
"Sky Tutorials - Best NEET Coaching Varanasi, Durgakund | Best IIT JEE Coaching Varanasi",Coaching Institutes,"Varanasi, Uttar Pradesh",075100 20006,https://skytutorials.co.in/,4.5,,"Sky Tower, Kabir Nagar Rd, Durgakund, Tulsi Manas Mandir Colony, Naria, Varanasi, Uttar Pradesh 221005",Closed · Opens 7 am Thu,"{'latitude': 25.2877525, 'longitude': 82.99760289999999}",0x398e31f41456f24d:0x355861167d49953b
"Physics Wallah Vidyapeeth Coaching Center Varanasi Indira Tower | IIT JEE, NEET & Foundation Classes",Coaching Institutes,"Varanasi, Uttar Pradesh",074288 90305,https://www.pw.live/scholarship/nsat/vidyapeeth?utm_source=GMB&utm_medium=organic&utm_campaign=NSAT_24,4.5,,"Indira Tower, B-27/67, Durgakund Rd, Durgakund, Anandbagh, Bhelupur, Varanasi, Uttar Pradesh 221005",Closed · Opens 8:30 am Thu,"{'latitude': 25.2904208, 'longitude': 82.9994943}",0x398e31e716a078a9:0xf6501f9b5f08aa53
"Lilha Education Centre - Commerce Coaching in Varanasi (CUET Coaching, CA Coaching, CS Coaching, 11th/12th Commerce Coaching)",Coaching Institutes,"Varanasi, Uttar Pradesh",073764 96026,https://lilhaeducationcentre.in/,4.9,,"2nd Floor, Children's Academy, behind Chetmani Ornaments, near Lahurabir Chauraha, Lahurabir, Jaitpura, Varanasi, Uttar Pradesh 221002",Closed · Opens 9 am Thu,"{'latitude': 25.3227676, 'longitude': 83.0010637}",0x398e2f0f7bc8503f:0xc63c7c966816e00f
Rankers JEE | NEET | Foundation | Varanasi's Best IIT JEE NEET Institute,Coaching Institutes,"Varanasi, Uttar Pradesh",096212 70696,http://www.myrankers.com/,4.7,,"Rankers JEE Coaching Pandit, Ramadhar Colony, Hukul Ganj Road, near Keshav Kunj Restaurant, Pandeypur, Naibasti, Varanasi, Uttar Pradesh 221002",Closed · Opens 9 am Thu,"{'latitude': 25.3480602, 'longitude': 82.994978}",0x398e2f6c48812a45:0x9b4b83213a0a0fee
RAO IAS - Best IAS/PCS Coaching in Varanasi,Coaching Institutes,"Varanasi, Uttar Pradesh",099841 43823,http://raoias.org/,4.8,,"Gate No 1, 8X9P+MRX, opp. Kashi Vidyapith, Annapurna Nagar Colony, Vidya Vihar Colony, Shivpurwa, Varanasi, Uttar Pradesh 221002",Closed · Opens 6 am Thu,"{'latitude': 25.319748, 'longitude': 82.987487}",0x398e2de4a3d58b1f:0x2284c9e111fc6d15
"Grab Classes | Best NEET Coaching, Best IIT-JEE, Board & Foundation & CUET Coaching, B.sc Nursing Coaching in Varanasi",Coaching Institutes,"Varanasi, Uttar Pradesh",072699 06568,,4.7,,"2/98 -3rd floor, in front of SBI ATM, Gandhi Nagar, Sundarpur, Lanka, blw road, Varanasi, Uttar Pradesh 221005",Closed · Opens 8 am Thu,"{'latitude': 25.282925, 'longitude': 82.982209}",0x398e3217fe242df3:0xe302dd726df6cb3f
ACHIEVER'S INTENSIVE COACHING CENTER - NIOS in Varanasi,Coaching Institutes,"Varanasi, Uttar Pradesh",099352 60269,,4.7,,"IP SIGRA Shopping Mall, Shastri Nagar, Sigra, Varanasi, Uttar Pradesh 221002",Closed · Opens 9:30 am Thu,"{'latitude': 25.3162411, 'longitude': 82.99074999999999}",0x398e2de2b0e47b9d:0x66e2666b3932177
JRS Tutorials ( IIT JEE/NEET Coaching in Varanasi ),Coaching Institutes,"Varanasi, Uttar Pradesh",0542 231 1922,http://www.jrstutorials.ac.in/,3.8,,"JRS Bhawan, Durga Kund, Kabir Nagar Rd, Varanasi, Uttar Pradesh 221005",Closed · Opens 7 am Thu,"{'latitude': 25.2876971, 'longitude': 82.9976927}",0x398e31f46e64d485:0xd78700e20615b9f8
"BRDS Varanasi - Coaching Classes for NID, NIFT, NATA, CEED, UCEED, CEPT",Coaching Institutes,"Varanasi, Uttar Pradesh",075749 57598,https://rathoredesign.com/,5,,"B 27/69 V Tower Second Floor Infront of Dharam Sangh Shiksha Mandal, Durgakund, Varanasi, Uttar Pradesh 221005",Closed · Opens 10 am Thu,"{'latitude': 25.2912468, 'longitude': 82.9995993}",0x398e31c523fe953b:0xd19685d3adbe09b3
Alenn Tuition Bureau,Coaching Institutes,"Varanasi, Uttar Pradesh",099196 66650,http://www.mytuitiontutor.com/,4.9,,"D59 / 212 C - 2 Nirala Nagar Shivpurawa, Mahmoorganj, Varanasi, Uttar Pradesh 221002",Open 24 hours,"{'latitude': 25.316948399999998, 'longitude': 82.9807806}",0x398e31bdb12d6b1b:0xa2505c3108d02092
"Surya Tutorials - Best Coaching Center BHU ,CUET ,SSC Entrance Exam ,MCA entrance exam and NIMCET,IIT JEE and NEETIn Varanasi",Coaching Institutes,"Varanasi, Uttar Pradesh",094523 76195,,4.9,,"SA2/301, Pandeypur Rd, Lalpur, Varanasi, Uttar Pradesh 221002",Closed · Opens 7 am Thu,"{'latitude': 25.3523475, 'longitude': 82.993115}",0x398e2d65179e5041:0x6e3152e3e060d490
Individual Classes By Pramod Sir & team,Coaching Institutes,"Varanasi, Uttar Pradesh",080525 26363,https://individualclasses.com/,4.7,,"B-27/70 MN,Badger kothi, Durgakund Rd, Anandbagh, Bhelupur, Varanasi, Uttar Pradesh 221001",Closed · Opens 6:15 am Thu,"{'latitude': 25.2915869, 'longitude': 82.9996142}",0x398e31f13c6c1d35:0x79d30708e18e42b0
Popular Hospital Varanasi,Hospitals,"Varanasi, Uttar Pradesh",078000 01896,https://www.popularhospital.in/,4.4,,"A-2, N-10/60, DLW Rd, near Flyover, Bajardiha, Varanasi, Uttar Pradesh 221106",Open 24 hours,"{'latitude': 25.292771899999998, 'longitude': 82.970505}",0x398e326d171ec8b9:0xf996b29293133cb9
Apex Super Specialty Hospital & Post Graduate Institute (Apex Hospital),Hospitals,"Varanasi, Uttar Pradesh",091196 01990,http://www.apexhospitalvaranasi.com/,4.3,,"N 7/2A-5D DLW Road, Hydel Rd, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2831671, 'longitude': 82.9685275}",0x398e33c87dd27ce3:0xd0db217d9d556af2
Heritage Hospitals Varanasi - Best Hospital In Varanasi,Hospitals,"Varanasi, Uttar Pradesh",0542 718 1911,https://heritagehospitals.com/,4.6,,"Lanka, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2789517, 'longitude': 83.0030407}",0x398e318deecc76d7:0xe7da22dc1cea131b
Infinity Care Hospital - Best Hospital in Varanasi,Hospitals,"Varanasi, Uttar Pradesh",083037 10006,https://infinitycarehospital.com/,4.2,,"S2/1-92, 93, Panchkoshi Rd, Ordali Bazar, Tagore Town, Orderly Bazar, Varanasi, Uttar Pradesh 221002",Open 24 hours,"{'latitude': 25.352610499999997, 'longitude': 82.9790423}",0x398e2d42681b9e99:0x51fb9e0ce39962f4
Panacea Hospital & Diabetes Care Organization - Best Multispeciality Hospital in Varanasi,Hospitals,"Varanasi, Uttar Pradesh",1800 123 3070,http://www.piire.org/,4.3,,"B 36/44 B-4 Kabir Nagar Road, Durgakund Rd, near Sanjay Siksha Niketan, Kabir Nagar, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2891802, 'longitude': 82.9934286}",0x398e31f5e02fdf67:0x70c78350ddba58e6
Agrim Hospital – Best Emergency & Cashless Hospital in Varanasi,Hospitals,"Varanasi, Uttar Pradesh",063909 09900,https://www.agrimhospitals.com/?utm_source=GMB&utm_medium=organic&utm_campaign=local-seo,4,,"Plot- 21, Lanka Rd, Ravindrapuri Extension, Durgakund, Anandbagh, Bhelupur, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2879726, 'longitude': 83.0011912}",0x398e31f3c9e0cf4d:0x72d8365b5aa97a1d
Shubham Hospital,Hospitals,"Varanasi, Uttar Pradesh",073097 77777,http://www.shubhamhospitals.com/,4.3,,"S-8/108-F-5A, Maqbool Alam Rd, Khajuri Colony, Varanasi, Uttar Pradesh 221002",Open 24 hours,"{'latitude': 25.34398, 'longitude': 82.9881683}",0x398e2dd732238849:0xa8daae82bf2ab9f0
Cygnus Laxmi Super Speciality Hospital,Hospitals,"Varanasi, Uttar Pradesh",070810 22111,https://ujalacygnus.com/cygnus-laxmi-hospital/,4.8,,"S-17/329, Roadways, Vijay Nagar Colony, Cantt, Varanasi, Uttar Pradesh 221002",Open 24 hours,"{'latitude': 25.3279627, 'longitude': 82.9905879}",0x398e2dfed87ee0cf:0xed61c490aefae45b
Vardhan Hospital - Best Hospital in Varanasi - Multi Super Speciality Hospital,Hospitals,"Varanasi, Uttar Pradesh",073769 90005,https://www.vardhanhospital.co.in/,4.4,,"A-125/D, Lalpur Housing Scheme, Phase-1, Bada Lalpur, Lamhi, Varanasi, Lalpur, Uttar Pradesh 221002",Open 24 hours,"{'latitude': 25.382683999999998, 'longitude': 82.9735152}",0x398e2dcb79b04731:0x18b5d139dae9300c
Peace Point Hospitals Pvt. Ltd. Multi Super Speciality Mother & Children Best Emergency Care Hospital,Hospitals,"Varanasi, Uttar Pradesh",082688 88872,https://peacepointhospitals.com/,4.8,,"72, Peace Point Rd, Jawahar Nagar Colony, Bhelupur, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2969448, 'longitude': 82.9983073}",0x398e31f158605143:0x54c453da0a6a7f6a
Surya Super Speciality Hospital,Hospitals,"Varanasi, Uttar Pradesh",085730 29518,https://suryahealthcare.in/,3.7,,"Dayal Enclave, Plot number 1, Mahmoorganj Rd, opposite Galaxy Hospital, Mahmoorganj, Varanasi, Uttar Pradesh 221010",Open 24 hours,"{'latitude': 25.3052676, 'longitude': 82.9805478}",0x398e32083a054971:0xb4616a5bff77b59d
Santushti Hospital Pvt. Ltd | best multispeciality hospital | varanasi,Hospitals,"Varanasi, Uttar Pradesh",098390 58489,http://santushtihospitalvns.co.in/,4,,"N 8 180, B-51, BHU Rd, Sundarpur, Newada, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2826558, 'longitude': 82.9758458}",0x398e321582be728b:0xa22045ce3b4e676
Varanasi Hospital,Hospitals,"Varanasi, Uttar Pradesh",0542 227 6616,https://www.varanasihospital.com/?utm_source=Google%20My%20Business&utm_medium=Organic&utm_campaign=Google%20My%20Business,3.9,,"7XRW+VJP, B-50 Varanasi Hospital Road Jawahar Nagar Extention, Gurudham Colony, Jawahar Nagar Colony, Bhelupur, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2932375, 'longitude': 82.9966719}",0x398e31f705c8532d:0xcbd9af3f9d4f7584
Kashi Hospital - The Best Hospital In Varanasi | Cardiology | Gynaecologist | Orthopedic | Joint Replacement Surgeon,Hospitals,"Varanasi, Uttar Pradesh",0542 231 7323,https://instagram.com/kashi.hospital?igshid=YmMyMTA2M2Y=,4.5,,"Chunar Road, Hydel Rd, DLW, Bhikharipur Khurd, Varanasi, Uttar Pradesh 221004",Open 24 hours,"{'latitude': 25.280513, 'longitude': 82.967669}",0x398e3241be2d9ad9:0xbb959394dd2b558b
Meridian Hospital,Hospitals,"Varanasi, Uttar Pradesh",096288 88824,https://meridianvns.com/,4.8,,"opposite Power House, Ledhupur, Asapur, Varanasi, Lerhupur, Uttar Pradesh 221112",Open 24 hours,"{'latitude': 25.3680377, 'longitude': 83.0437287}",0x398e2fa670000001:0xabe5fe7f6d8140ac
Oriana Hospital Pvt Ltd,Hospitals,"Varanasi, Uttar Pradesh",,https://orianahospital.com/,4.4,,"6, 7, 8, Ravindrapuri Rd, Ravindrapuri Extension, Anandbagh, Lanka, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2873447, 'longitude': 83.0014133}",0x398e317dc60b406f:0x8f6e928fd77d42d6
Upkar Hospital,Hospitals,"Varanasi, Uttar Pradesh",081154 76767,http://www.upkarhospital.com/,4.8,,"BHU Rd, Kedar Nagar Colony, Brij Enclave Colony, Sundarpur, Nagwa, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.283592499999997, 'longitude': 82.9794038}",0x398e33842909a1c7:0x27c6da50373377f0
Priya Hospital - Best Hospital In Varanasi Uttar Pradesh,Hospitals,"Varanasi, Uttar Pradesh",087656 24982,https://priyahospital.org.in/,4.1,,"POLICE STATION, B-1/5, opposite SIGRA, Badshahbag Colony, Gulab Bagh Colony, Sigra, Varanasi, Uttar Pradesh 221002",Open 24 hours,"{'latitude': 25.3188265, 'longitude': 82.9919695}",0x398e2de2b31c02fb:0x86ed70beca7fdc04
Georgian Superspeciality Hospital,Hospitals,"Varanasi, Uttar Pradesh",079915 08183,http://www.gshri.com/,4.8,,"Gokulpuram Colony, 400 metres from Gyandeep Academy, Chunar Rd, Chitaipur, Avleshpur, Varanasi, Uttar Pradesh 221106",Open 24 hours,"{'latitude': 25.2626344, 'longitude': 82.9648807}",0x398e334f07cee0f3:0xb5236992f4a120cd
Octavia Hospital,Hospitals,"Varanasi, Uttar Pradesh",060020 60024,http://octaviahospitals.com/,4.3,,"Shivpur Bypass Rd, Bharlai, Shivpur, Varanasi, Uttar Pradesh 221003",Open 24 hours,"{'latitude': 25.366895099999997, 'longitude': 82.9425935}",0x398e2d9900271d21:0x71a380480bf8aa18
Infinity Care Hospital - Best Hospital in Varanasi,Private Clinics,"Varanasi, Uttar Pradesh",083037 10006,https://infinitycarehospital.com/,4.2,,"S2/1-92, 93, Panchkoshi Rd, Ordali Bazar, Tagore Town, Orderly Bazar, Varanasi, Uttar Pradesh 221002",Open 24 hours,"{'latitude': 25.352610499999997, 'longitude': 82.9790423}",0x398e2d42681b9e99:0x51fb9e0ce39962f4
Ajay Hospital - Best Orthopedic Hospital In varanasi,Private Clinics,"Varanasi, Uttar Pradesh",098391 66667,http://www.ajayhospitalvaranasi.com/ContactUs.aspx,4.6,,"Central Jail Rd, near J.P. Mehata Nagar Nigam Inter College Kutcheri, Sikraul, Hamrautia, Varanasi, Uttar Pradesh 221002",Open 24 hours,"{'latitude': 25.3425703, 'longitude': 82.9775535}",0x398e2dcf4f0dfdfd:0x38c3fc6459e035ff
Popular Hospital Varanasi,Private Clinics,"Varanasi, Uttar Pradesh",078000 01896,https://www.popularhospital.in/,4.4,,"A-2, N-10/60, DLW Rd, near Flyover, Bajardiha, Varanasi, Uttar Pradesh 221106",Open 24 hours,"{'latitude': 25.292771899999998, 'longitude': 82.970505}",0x398e326d171ec8b9:0xf996b29293133cb9
Peace Point Hospitals Pvt. Ltd. Multi Super Speciality Mother & Children Best Emergency Care Hospital,Private Clinics,"Varanasi, Uttar Pradesh",082688 88872,https://peacepointhospitals.com/,4.8,,"72, Peace Point Rd, Jawahar Nagar Colony, Bhelupur, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2969448, 'longitude': 82.9983073}",0x398e31f158605143:0x54c453da0a6a7f6a
Meghna Multispeciality Hospital Pvt. Ltd. | Best Gynaecologist and Physician In Varanasi | Best Private Hospital in Varanasi,Private Clinics,"Varanasi, Uttar Pradesh",0542 237 2008,http://www.meghnahospital.com/,4.4,,"Grand Trunk Rd, opposite Radha Petrol Pump, Modhaila, Bhullanpur, Varanasi, Manrauli, Uttar Pradesh 221108",Open 24 hours,"{'latitude': 25.2985531, 'longitude': 82.9475798}",0x398e32872a36b59d:0x59fe020507dca55
Galaxy Hospital,Private Clinics,"Varanasi, Uttar Pradesh",088742 05817,http://www.galaxyhospitalvaranasi.com/,3.5,,"4,5,6,7, Dayal Enclave, Mahmoorganj Rd, near Railway Station, Mahmoorganj, Varanasi, Uttar Pradesh 221010",Open 24 hours,"{'latitude': 25.3050687, 'longitude': 82.97500169999999}",0x398e320a66016e37:0x22d599900a3e86a0
Cygnus Laxmi Super Speciality Hospital,Private Clinics,"Varanasi, Uttar Pradesh",070810 22111,https://ujalacygnus.com/cygnus-laxmi-hospital/,4.8,,"S-17/329, Roadways, Vijay Nagar Colony, Cantt, Varanasi, Uttar Pradesh 221002",Open 24 hours,"{'latitude': 25.3279627, 'longitude': 82.9905879}",0x398e2dfed87ee0cf:0xed61c490aefae45b
Care Hospital Varanasi,Private Clinics,"Varanasi, Uttar Pradesh",0542 231 9256,https://www.carehospitalvaranasi.com/,4.2,,"DLW Rd, near Allahabad Bank, Newada, Bhikharipur, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2832118, 'longitude': 82.970073}",0x398e326abc27e6f1:0x52f0d105bef2f612
Arvachin Hospital,Private Clinics,"Varanasi, Uttar Pradesh",096959 53111,https://arvachinhospital.com/,4.7,,"Plot No 1700, lathia village, NH2, Amara Khaira Chak, Varanasi, Uttar Pradesh 221011",Open 24 hours,"{'latitude': 25.2492959, 'longitude': 82.9470114}",0x398e33c49ec158bd:0xd8b539c23e7560ad
RL Health Clinic,Private Clinics,"Varanasi, Uttar Pradesh",095590 93302,https://www.practo.com/Varanasi/clinic/rl-clinic-sunderpur,4.9,,"Shri Gopal ji Chaurasiya complex, Ravidas Ghat Rd, Nagwa Lanka, Varanasi, Uttar Pradesh 221005",Closed · Opens 9 am Thu,"{'latitude': 25.2817573, 'longitude': 83.0037834}",0x398e33000d3e84a5:0x6d638a7c852f23d4
Maitri Multispeciality Hospital,Private Clinics,"Varanasi, Uttar Pradesh",087360 56777,http://maitrihospital.in/,4.8,,"Shivpur Bypass Rd, near Roti Dhaba, Suddhipur, Chhatripur, Shivpur, Varanasi, Uttar Pradesh 221003",Open 24 hours,"{'latitude': 25.361433599999998, 'longitude': 82.9539581}",0x398e2c571dd01a89:0x7fcce8903a556fa9
Panacea Hospital & Diabetes Care Organization - Best Multispeciality Hospital in Varanasi,Private Clinics,"Varanasi, Uttar Pradesh",1800 123 3070,http://www.piire.org/,4.3,,"B 36/44 B-4 Kabir Nagar Road, Durgakund Rd, near Sanjay Siksha Niketan, Kabir Nagar, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2891802, 'longitude': 82.9934286}",0x398e31f5e02fdf67:0x70c78350ddba58e6
Apex Super Specialty Hospital & Post Graduate Institute (Apex Hospital),Private Clinics,"Varanasi, Uttar Pradesh",091196 01990,http://www.apexhospitalvaranasi.com/,4.3,,"N 7/2A-5D DLW Road, Hydel Rd, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2831671, 'longitude': 82.9685275}",0x398e33c87dd27ce3:0xd0db217d9d556af2
Sudha Surgical Multi Speciality Hospital,Private Clinics,"Varanasi, Uttar Pradesh",095170 27644,https://sudhasurgicalhospital.com/,3.3,,"S-2/1-9T & S-2/1-17K, Tagore Town Colony, Orderly Bazar, Bhojuveer, Varanasi, Uttar Pradesh 221002",Open 24 hours,"{'latitude': 25.351294199999998, 'longitude': 82.9779215}",0x398e2dcb71edfbb3:0xcbd547f4310f37cf
Heritage Hospitals Varanasi - Best Hospital In Varanasi,Private Clinics,"Varanasi, Uttar Pradesh",0542 718 1911,https://heritagehospitals.com/,4.6,,"Lanka, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2789517, 'longitude': 83.0030407}",0x398e318deecc76d7:0xe7da22dc1cea131b
Pulse Care Hospital - Trusted Medical Care In Varanasi,Private Clinics,"Varanasi, Uttar Pradesh",063935 39255,,4.8,,"SH 15/16-IK, Airport Road, near Tata Croma, Suddhipur, Shivpur, Varanasi, Uttar Pradesh 221003",Open 24 hours,"{'latitude': 25.3603336, 'longitude': 82.95691649999999}",0x398e2d6cf51b837d:0xb5152199a9c7f9ce
Avaa Medical & Research Center Pvt Ltd,Private Clinics,"Varanasi, Uttar Pradesh",094555 38838,,4.9,,"217, Gandhinagar, Naria, Varanasi, Uttar Pradesh 221005",Closed · Opens 4 pm Thu,"{'latitude': 25.2825299, 'longitude': 82.99502679999999}",0x398e318a93ca7ae9:0xac060cb97fac3e21
Priya Hospital - Best Hospital In Varanasi Uttar Pradesh,Private Clinics,"Varanasi, Uttar Pradesh",087656 24982,https://priyahospital.org.in/,4.1,,"POLICE STATION, B-1/5, opposite SIGRA, Badshahbag Colony, Gulab Bagh Colony, Sigra, Varanasi, Uttar Pradesh 221002",Open 24 hours,"{'latitude': 25.3188265, 'longitude': 82.9919695}",0x398e2de2b31c02fb:0x86ed70beca7fdc04
Santushti Hospital Pvt. Ltd | best multispeciality hospital | varanasi,Private Clinics,"Varanasi, Uttar Pradesh",098390 58489,http://santushtihospitalvns.co.in/,4,,"N 8 180, B-51, BHU Rd, Sundarpur, Newada, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2826558, 'longitude': 82.9758458}",0x398e321582be728b:0xa22045ce3b4e676
Samvedna Hospital,Private Clinics,"Varanasi, Uttar Pradesh",085730 27162,http://samvednahospital.com/,3.7,,"B-27, Durgakund Road Opp. IP Vijaya Mall, 88-G, Ravindrapuri Rd, Bhelupur, Varanasi, Uttar Pradesh 221005",Open 24 hours,"{'latitude': 25.2967433, 'longitude': 83.00144949999999}",0x398e31fa8a2dcfcb:0x3bb5d8b110940cdc
Karauli Diagnostics,Diagnostic Centers,"Varanasi, Uttar Pradesh",075250 46717,https://karaulidiagnostics.com/,4.5,,"plot no. 18/1, S.2 326 e-3, Gilat Bazar, Bhojuveer, Varanasi, Uttar Pradesh 221002",Open 24 hours,"{'latitude': 25.35252, 'longitude': 82.9710771}",0x398e2d9e14f81b9f:0x8ebbdae5adc6a6fd
Healthscan Diagnostics,Diagnostic Centers,"Varanasi, Uttar Pradesh",081880 88511,https://healthscandiagnostics.com/,4.9,,"7XMH+9J6, N8/295-1-U, BHU Rd, near Upkar Hospital, Opposite Upkar Hospital, Brij Enclave Colony, Sundarpur, Nagwa, Varanasi, Uttar Pradesh 221005",Closed · Opens 9 am Thu,"{'latitude': 25.283411899999997, 'longitude': 82.9790436}",0x398e337d01cd7883:0x72a1881499930c24
